no_of_spikes,pearson_ADM_PEDM,pearson_ADM_FEDM,pearson_PEDM_FEDM,spearman_ADM_PEDM,spearman_ADM_FEDM,spearman_PEDM_FEDM,method
88,0.7704237585,0.7873949432,0.9737750629,0.7579599312,0.7770645864,0.9888328619,centroid-based
88,0.7657312005,0.7852535195,0.9742159577,0.7502234266,0.7725641175,0.9814810065,centroid-based
88,0.7724454715,0.7892484789,0.973353402,0.7625533062,0.7797820378,0.9872634088,centroid-based
88,0.7582694944,0.7784710526,0.9729507441,0.736361801,0.7631936659,0.9786085781,centroid-based
88,0.7616926212,0.7825062856,0.9695442662,0.7379425615,0.7644743751,0.9811806447,centroid-based
88,0.7620278331,0.7810117119,0.9736442136,0.7441909015,0.7683829517,0.9828766061,centroid-based
90,0.769013633,0.7862189844,0.9828442973,0.7541615724,0.7770828275,0.9853441857,centroid-based
90,0.7713072426,0.7875414292,0.9731082553,0.7573481596,0.7758079018,0.9833224349,centroid-based
90,0.7701866489,0.7910031722,0.9732638071,0.7530880901,0.7783966527,0.9817146252,centroid-based
90,0.7758971134,0.7928023746,0.9715574518,0.7599914069,0.7803650015,0.9822720316,centroid-based
90,0.7693143577,0.7891719079,0.9732188719,0.7512093678,0.7748181192,0.9814511504,centroid-based
90,0.7769719649,0.7989288197,0.9694453065,0.778114764,0.7950685103,0.9845863078,centroid-based
90,0.7610535317,0.7799866097,0.975829781,0.7465895881,0.7675372087,0.981774821,centroid-based
90,0.7583159504,0.779377994,0.9712175741,0.7453569666,0.7687660013,0.9836950328,centroid-based
90,0.7731495039,0.7934880584,0.973025974,0.7615594331,0.7796719035,0.9860818594,centroid-based
90,0.765379051,0.7837419297,0.9799030627,0.7431199905,0.7684232657,0.9837465855,centroid-based
90,0.7664414561,0.7864073287,0.9782297542,0.7502407987,0.7710392233,0.9875818846,centroid-based
90,0.7707049887,0.7885137265,0.9699121446,0.7563669072,0.7768020382,0.9796430061,centroid-based
90,0.7749257218,0.7939540392,0.9784939439,0.7599934296,0.7797683328,0.9876533747,centroid-based
90,0.7614200411,0.7784821924,0.9807252062,0.7482507172,0.7718532157,0.9841546244,centroid-based
90,0.7613955611,0.7818210541,0.9734310749,0.7431021728,0.7672863602,0.9840535114,centroid-based
92,0.7605972138,0.7802244498,0.9765569813,0.7449426933,0.7696056129,0.9819250178,centroid-based
92,0.7616457517,0.7792348118,0.9785062053,0.7403444989,0.7656678108,0.9832894205,centroid-based
92,0.7670345128,0.7862506091,0.9693142573,0.7545674309,0.7784394574,0.9817354927,centroid-based
92,0.7625161446,0.7817070505,0.9759102249,0.7430435388,0.7691007698,0.9838306529,centroid-based
92,0.7720324536,0.7910362481,0.9750110984,0.7565062769,0.7796299567,0.982769052,centroid-based
92,0.7702253399,0.7855133098,0.986360098,0.7531242905,0.7742444922,0.9873070418,centroid-based
92,0.7610290071,0.7808207916,0.9700296875,0.7375370429,0.7609257887,0.983873396,centroid-based
92,0.7669923939,0.7868598428,0.9688030352,0.7500388638,0.7718971651,0.983145033,centroid-based
92,0.7768117772,0.7946858088,0.9782290965,0.7643900475,0.7858209418,0.9806337291,centroid-based
92,0.7774007096,0.7948798453,0.9723690306,0.7721371197,0.7893191672,0.9840305665,centroid-based
92,0.7715219776,0.7900521623,0.9696802733,0.7672428398,0.7833570083,0.9849471514,centroid-based
92,0.7650505053,0.7835508973,0.9683041795,0.7502631524,0.7694580581,0.9844754485,centroid-based
92,0.7637807902,0.7824470245,0.9814145077,0.7529679651,0.7768037534,0.983712262,centroid-based
92,0.765618649,0.7834262487,0.9800579446,0.7520706845,0.7744598686,0.9820637974,centroid-based
92,0.756828585,0.7784915972,0.9693626095,0.7456818408,0.7686308104,0.9846914004,centroid-based
94,0.7783161564,0.7964889488,0.9798562709,0.7645078928,0.7849222622,0.982888288,centroid-based
94,0.7743332677,0.7943485551,0.9732297239,0.7652113595,0.7852392205,0.9847428283,centroid-based
94,0.767623382,0.7861161806,0.9754125483,0.7539238626,0.774509445,0.9858863528,centroid-based
94,0.7700654709,0.7924781746,0.9697259534,0.7540649845,0.7784459826,0.9787600644,centroid-based
94,0.7768463539,0.797259609,0.9718570799,0.7629992076,0.781094472,0.9862135099,centroid-based
94,0.7678342138,0.7833650342,0.9799131376,0.7591226378,0.7766071721,0.9856037184,centroid-based
94,0.7698715037,0.7911206328,0.9774680155,0.7630903157,0.782097013,0.984864083,centroid-based
94,0.7686193919,0.7868933795,0.9807136277,0.7611693898,0.7810003106,0.9835436326,centroid-based
94,0.7714440889,0.7895193696,0.9767340012,0.7544200104,0.7752142228,0.9859423157,centroid-based
94,0.7719937599,0.7916994072,0.9728731505,0.756961521,0.7775644454,0.982968816,centroid-based
94,0.7752882343,0.7927763352,0.9716869172,0.7657640101,0.7833371763,0.9812982153,centroid-based
94,0.7649898415,0.7824572121,0.9803146064,0.7426010853,0.7653632332,0.9846872035,centroid-based
94,0.7672737162,0.7852572074,0.9642668004,0.7502710087,0.7734717316,0.9850895762,centroid-based
94,0.7732098056,0.793704125,0.9668601486,0.7625894006,0.7808891141,0.9807379292,centroid-based
94,0.7657342287,0.786321694,0.9715721462,0.7428482713,0.768302633,0.9833029871,centroid-based
96,0.7782267072,0.794867248,0.9761347,0.7588635908,0.7802076178,0.9855953444,centroid-based
96,0.7787940144,0.7940841665,0.9840940156,0.764587122,0.7846288679,0.9830521624,centroid-based
96,0.7761328136,0.7954677009,0.9752706967,0.7660906965,0.7843716951,0.9836300552,centroid-based
96,0.7622152102,0.7809290907,0.9703127357,0.7493500019,0.7702864104,0.9848601428,centroid-based
96,0.7652178169,0.7831160402,0.9654639593,0.7503871904,0.7697795052,0.9864457801,centroid-based
96,0.7748722284,0.7926388037,0.9816608626,0.7697975725,0.7871453503,0.9854155752,centroid-based
96,0.7826971926,0.797493243,0.9764474826,0.7763007115,0.790313469,0.9823044853,centroid-based
96,0.7729380462,0.790691706,0.9791149987,0.7622424629,0.7820065612,0.9826966612,centroid-based
96,0.7680893785,0.7889722139,0.9707563491,0.750035373,0.7735971169,0.9829729652,centroid-based
96,0.7669130975,0.7854160946,0.975306555,0.7533446533,0.77056436,0.9877309812,centroid-based
96,0.7670569768,0.7866606167,0.9643525941,0.7594017713,0.7811670205,0.9842264144,centroid-based
96,0.7783868514,0.7945698868,0.9809856618,0.7673373848,0.7847863857,0.9849951678,centroid-based
96,0.7616604665,0.781325402,0.9742955375,0.7404762542,0.762180466,0.986590604,centroid-based
96,0.7709396562,0.7907233493,0.9696793907,0.7507342462,0.7731790036,0.9837522196,centroid-based
96,0.7639313011,0.7801596617,0.9704387896,0.7469343163,0.7694649783,0.9851346642,centroid-based
98,0.7675166639,0.7868495253,0.9780794231,0.7559910496,0.7771045432,0.9860365612,centroid-based
98,0.7735816374,0.7909011242,0.9785169731,0.7681246732,0.7878687351,0.9870291466,centroid-based
98,0.7715715961,0.7919748058,0.9778671117,0.7502517125,0.7749656751,0.986178501,centroid-based
98,0.7682768437,0.7867674804,0.9703074607,0.7477154495,0.772607044,0.9847385897,centroid-based
98,0.7575260898,0.7734608604,0.9717073397,0.7385196505,0.7597734114,0.9852873971,centroid-based
98,0.772412596,0.7910861123,0.9733686158,0.750856503,0.7731723475,0.9845492568,centroid-based
98,0.7709619885,0.7911516852,0.9713725919,0.7569802382,0.7776836089,0.9837448283,centroid-based
98,0.7687230597,0.785360019,0.9763864902,0.7594962758,0.7791672301,0.9823771555,centroid-based
98,0.7637573001,0.7821432521,0.974802071,0.7511815483,0.7727784763,0.9855176109,centroid-based
98,0.7621436785,0.781458827,0.9708379138,0.7460177832,0.7693297743,0.9842054867,centroid-based
98,0.7650116287,0.7840906947,0.9733631557,0.749467082,0.7742882789,0.983962885,centroid-based
98,0.7818098968,0.7993100088,0.9763071516,0.7717642786,0.7895222824,0.9852195905,centroid-based
98,0.7725868434,0.7880906448,0.9855043291,0.7591977877,0.7777897143,0.9883561087,centroid-based
98,0.7652252547,0.7829888479,0.9763943154,0.7513754796,0.7724054446,0.9808752735,centroid-based
98,0.7786643681,0.795137369,0.9793192205,0.7651284655,0.7830949336,0.9809120928,centroid-based
8,0.6701375208,0.6917494121,0.9628951751,0.6503812698,0.6682375545,0.9746359008,centroid-based
8,0.6635120552,0.6898220864,0.9611784703,0.6287795123,0.6554770985,0.97007849,centroid-based
8,0.6741789417,0.7000830936,0.9631013502,0.6457827663,0.6696625624,0.9709295829,centroid-based
8,0.6851682118,0.7077184501,0.9699232564,0.6499502848,0.6759003026,0.970803818,centroid-based
8,0.6646549157,0.6846106365,0.9663010536,0.6391023804,0.6620030608,0.9704037556,centroid-based
8,0.6778029726,0.6968885825,0.9596648205,0.6551727832,0.668076775,0.9681946186,centroid-based
8,0.6821434415,0.6954185176,0.9638070378,0.6590353543,0.6634706895,0.9659844218,centroid-based
8,0.6729298363,0.6941952048,0.9639799997,0.6435933128,0.659261698,0.9669373419,centroid-based
8,0.6684848365,0.684387282,0.9658689602,0.6476728617,0.6604362248,0.9699832124,centroid-based
8,0.6756604059,0.6940420411,0.9675809408,0.6588266385,0.6733308473,0.9658630017,centroid-based
8,0.6758237925,0.6940055836,0.9596049594,0.6559962537,0.6652533848,0.9623495207,centroid-based
8,0.6852007256,0.7094122032,0.9657099728,0.6565914362,0.6806167696,0.9721534831,centroid-based
8,0.6810494525,0.7006288731,0.9683721127,0.6608661431,0.6791997741,0.9736468402,centroid-based
8,0.6766909122,0.6923804287,0.9687331863,0.6595038627,0.6725182408,0.9643017547,centroid-based
8,0.6821374249,0.7032967995,0.9603272885,0.6611212637,0.6798779911,0.9715860521,centroid-based
100,0.7728902136,0.7929543484,0.9721614747,0.7652650341,0.7824156367,0.9878331364,centroid-based
100,0.7801196187,0.7982314433,0.9759089557,0.7666563481,0.7891039353,0.9854561011,centroid-based
100,0.7758716563,0.7936885916,0.9790328985,0.7675034419,0.7855345102,0.9862504607,centroid-based
100,0.7679513702,0.7846462339,0.9748163121,0.7586833115,0.7768163203,0.986368992,centroid-based
100,0.772661311,0.7931653743,0.9692267115,0.75954632,0.7793326729,0.9840961119,centroid-based
100,0.7697834379,0.7878821697,0.968286444,0.7564681837,0.7772495883,0.9868391854,centroid-based
100,0.769723964,0.7910651289,0.9651563667,0.7556475248,0.7739117695,0.9858821041,centroid-based
100,0.7653753372,0.7845716291,0.9695559002,0.7515611164,0.7750521836,0.9846595125,centroid-based
100,0.7736806508,0.7935578857,0.9678062009,0.764237118,0.7849201544,0.9815140762,centroid-based
100,0.771495114,0.7903495254,0.9749041483,0.7530327001,0.7767037449,0.9845781917,centroid-based
100,0.7759580158,0.7947083359,0.9758540325,0.7588849557,0.781227908,0.9847566077,centroid-based
100,0.768069409,0.7872750583,0.9727135946,0.760208915,0.7780236744,0.9873528628,centroid-based
100,0.7749952859,0.7936744829,0.9719603039,0.7583974453,0.7785586732,0.9853310433,centroid-based
100,0.7693545044,0.7883829799,0.9677903187,0.7571102764,0.7764270693,0.9846733513,centroid-based
100,0.7740588657,0.7917629827,0.9779144618,0.7661692442,0.7864294873,0.9844842583,centroid-based
10,0.6960305182,0.7204066162,0.9628648367,0.6689992814,0.6927147106,0.9698064871,centroid-based
10,0.6932500915,0.709271629,0.9665049476,0.6704326793,0.6882456118,0.9717913399,centroid-based
10,0.6957454604,0.7133041505,0.9627024365,0.6771922724,0.688241878,0.9688234364,centroid-based
10,0.6953077945,0.7154340793,0.9645090773,0.6661773323,0.6869392638,0.9702253925,centroid-based
10,0.6900242919,0.7088223713,0.966258441,0.6644499571,0.679923871,0.966533098,centroid-based
10,0.7023249278,0.7235794562,0.9577749318,0.6771600598,0.6961539659,0.9607770496,centroid-based
10,0.6942892921,0.7219531606,0.9702016996,0.6714359967,0.6926433344,0.9796815944,centroid-based
10,0.6930443612,0.7144807449,0.9718209609,0.6674349687,0.6921564469,0.9665696306,centroid-based
10,0.6794140053,0.7032148788,0.9621721601,0.6406782014,0.6691425467,0.9672406567,centroid-based
10,0.6867302969,0.7068736564,0.9655350773,0.6563033275,0.6762092343,0.9692645808,centroid-based
10,0.6978751087,0.7186299301,0.9659291559,0.6795905063,0.6946264134,0.9689751973,centroid-based
10,0.6795380916,0.6996851892,0.9636098117,0.6489447422,0.6713735579,0.9641979075,centroid-based
10,0.6913578117,0.7118169344,0.9658904793,0.6647038206,0.6815379016,0.9707552387,centroid-based
10,0.6872433783,0.7030379164,0.9650280485,0.654221767,0.6705724585,0.963557464,centroid-based
10,0.6974636378,0.7119232649,0.9671336315,0.6687874643,0.6772525614,0.9659975742,centroid-based
12,0.7038694623,0.7180706853,0.9576490608,0.6796356132,0.6871593655,0.9661391892,centroid-based
12,0.7098656059,0.7305776293,0.9651455271,0.67744431,0.6979767473,0.9742957047,centroid-based
12,0.7100881399,0.7288574089,0.9673630817,0.6821036188,0.6965563179,0.9738290344,centroid-based
12,0.7038332947,0.7227026499,0.9711930668,0.6764608959,0.695849308,0.9723854375,centroid-based
12,0.6906798245,0.7057350817,0.9600814015,0.6673921242,0.6857300278,0.9723479876,centroid-based
12,0.7113355127,0.7308495776,0.9703534789,0.6830221381,0.7036743368,0.9727203689,centroid-based
12,0.7161561383,0.7343118097,0.9680254669,0.6923624037,0.7082474563,0.9705242811,centroid-based
12,0.7077091229,0.7302811389,0.9672640809,0.6780852179,0.6973627229,0.969553272,centroid-based
12,0.7172987293,0.7374995549,0.9660396817,0.6933012274,0.707483644,0.9712458742,centroid-based
12,0.7204633203,0.7406204183,0.9612734516,0.6912732184,0.7086011114,0.9687925057,centroid-based
12,0.7048315629,0.7245972997,0.9686227304,0.6693782218,0.6894822652,0.9716620308,centroid-based
12,0.7028148958,0.7231815606,0.9653039867,0.6721337301,0.6925717655,0.9671861917,centroid-based
12,0.720626361,0.7388137899,0.9641277764,0.6981400858,0.7073529192,0.9682350236,centroid-based
12,0.6986829336,0.7203247426,0.9658671829,0.6772002329,0.6981452159,0.9657495505,centroid-based
12,0.6969312161,0.7166865354,0.9652850618,0.6710487323,0.6915918669,0.9653443094,centroid-based
14,0.7050756587,0.7222321425,0.9719039458,0.6806555245,0.6971380934,0.9695840466,centroid-based
14,0.7081324045,0.7281708997,0.9645029539,0.6823956647,0.7050375393,0.9708080517,centroid-based
14,0.7204534997,0.7392670079,0.9668367049,0.6934943198,0.7131087977,0.9682972099,centroid-based
14,0.7234313425,0.7421916205,0.9658358131,0.6971402039,0.7152939551,0.967886022,centroid-based
14,0.7015709152,0.7194041533,0.9657651342,0.6670142341,0.6859375722,0.9658734776,centroid-based
14,0.720614014,0.7396299735,0.9686805617,0.6948579159,0.7104214633,0.9717550822,centroid-based
14,0.7156284982,0.7324797888,0.9688291548,0.6864221123,0.701237564,0.9724022527,centroid-based
14,0.7110519973,0.7299663057,0.9694880642,0.681283827,0.6996962894,0.9706843712,centroid-based
14,0.7139028461,0.7316931152,0.9667577752,0.6876620696,0.7048632127,0.9700954894,centroid-based
14,0.7083332119,0.7275288412,0.9710969835,0.676009639,0.698761176,0.9699109301,centroid-based
14,0.7225393986,0.7414352127,0.9678685047,0.6998323466,0.7161453559,0.9715320555,centroid-based
14,0.7175680513,0.7355415485,0.9701832018,0.6847512673,0.7030314006,0.9685787833,centroid-based
14,0.7127012005,0.7291852154,0.9713316335,0.6942314148,0.7077207336,0.9684371546,centroid-based
14,0.7155465825,0.7326601413,0.9724072467,0.6931062051,0.7072918712,0.9731150362,centroid-based
14,0.7158280723,0.7352370575,0.9658523747,0.6938345082,0.7103153654,0.9728809907,centroid-based
16,0.7250111172,0.7397682278,0.9678033606,0.6980391748,0.7086297362,0.9644008709,centroid-based
16,0.7195433967,0.7403935088,0.969329349,0.6928940153,0.7128426322,0.9687228565,centroid-based
16,0.7100877508,0.7270407937,0.9725510419,0.6808247675,0.7006760443,0.9733692609,centroid-based
16,0.7107052318,0.730463901,0.9698797537,0.6872843464,0.7009174045,0.9807712971,centroid-based
16,0.7248639713,0.7430314027,0.9651156921,0.695584336,0.7158566934,0.9655734039,centroid-based
16,0.7144757958,0.7364250629,0.9707796296,0.6853059757,0.7073763246,0.9762485486,centroid-based
16,0.7236643581,0.7397023812,0.964617913,0.6949751802,0.7161574236,0.965934567,centroid-based
16,0.7058174026,0.7251078298,0.9715093351,0.6838195692,0.7031987692,0.974811551,centroid-based
16,0.7196656421,0.7399965027,0.967820365,0.6982031587,0.7142131479,0.9704881892,centroid-based
16,0.7192890464,0.7411084614,0.9665911582,0.6934406635,0.7094755092,0.97908375,centroid-based
16,0.7133499661,0.7364669304,0.9635817261,0.6789720808,0.7075411369,0.9739538667,centroid-based
16,0.7204348186,0.7382754169,0.961382377,0.6999845591,0.7117277397,0.9681151378,centroid-based
16,0.7074276663,0.7286957361,0.9657931144,0.6763260231,0.7026445715,0.9753912381,centroid-based
16,0.7308478749,0.7487759445,0.9661440763,0.7019402391,0.7188344387,0.9712105662,centroid-based
16,0.7090203245,0.7308951046,0.9653714897,0.6840234743,0.7046961408,0.9697611659,centroid-based
18,0.7340479785,0.7489065644,0.9697432191,0.7079695759,0.7226427574,0.962774541,centroid-based
18,0.7160601037,0.7329550915,0.9713694269,0.6864096306,0.7052905203,0.9769320451,centroid-based
18,0.7330134807,0.7481130905,0.9730313767,0.7066793886,0.7224194278,0.9713540394,centroid-based
18,0.7318895698,0.7494933196,0.9644109643,0.7015226929,0.7213963929,0.9669496232,centroid-based
18,0.7330206527,0.7506525037,0.9667041426,0.7079541459,0.7229145319,0.9712461954,centroid-based
18,0.7181449581,0.7384183867,0.9595896482,0.6873696363,0.7068312027,0.9777762946,centroid-based
18,0.7101578662,0.7196053748,0.9707607187,0.6923757301,0.6989339158,0.9654582356,centroid-based
18,0.721619981,0.7425682113,0.9645477389,0.6949553277,0.7114321561,0.9746722119,centroid-based
18,0.7265078911,0.747405761,0.9641175485,0.6933014387,0.71614729,0.9691770631,centroid-based
18,0.7328823626,0.7512371903,0.9601034036,0.7059317035,0.7227042682,0.9694945801,centroid-based
18,0.7288536165,0.7452764597,0.9658253836,0.7013578389,0.7189746578,0.9687397643,centroid-based
18,0.7164307987,0.7355097601,0.9646855969,0.6752299994,0.6988323213,0.9676772118,centroid-based
18,0.7181924692,0.7368556615,0.9724553836,0.6955781401,0.7187483207,0.9736950733,centroid-based
18,0.7315640404,0.7480552715,0.9707799561,0.7085802113,0.7260644058,0.974191983,centroid-based
18,0.7212818862,0.7417541642,0.9612590321,0.6853845619,0.7071451179,0.9672882416,centroid-based
20,0.782602938,0.7957753988,0.9804505981,0.7635888221,0.7729517142,0.9839853357,random
20,0.7693778335,0.7769774329,0.9800223207,0.7414893567,0.7543720106,0.9861796399,random
20,0.7222251471,0.7340079115,0.9749085646,0.7126391255,0.7256163557,0.9761399957,random
20,0.7811488555,0.797858552,0.9749174612,0.7542847184,0.7732988581,0.978470294,random
20,0.7734494704,0.7882442268,0.9773256597,0.7492416223,0.7619252391,0.9841022313,random
20,0.7619693003,0.7725610343,0.9754109602,0.7386703033,0.7520544681,0.9803421065,random
20,0.7292589376,0.7394010675,0.9795777035,0.7130123379,0.7257601251,0.9853901489,random
20,0.78120067,0.7929527866,0.9810311091,0.76531,0.7767484229,0.9809687358,random
20,0.7583249477,0.767453373,0.9759276551,0.7351581783,0.7491713185,0.9809428214,random
20,0.7833120594,0.7981020689,0.9822371986,0.7465634455,0.7675766196,0.9812236191,random
20,0.7686423245,0.7840955123,0.9776833916,0.7506230353,0.7642905181,0.9838423348,random
20,0.7629055332,0.7774794002,0.9784310728,0.7347162615,0.7493770024,0.9823872783,random
20,0.767814649,0.7813163241,0.9813168746,0.7587067155,0.7699709546,0.9867678635,random
20,0.7798207206,0.7932417205,0.9808564837,0.7632970654,0.7803161227,0.9868397069,random
20,0.7263036918,0.7358424173,0.9762682563,0.7032224266,0.7186018565,0.9813801524,random
22,0.7803698911,0.7938563217,0.9771646066,0.7545387505,0.7690835336,0.9849509593,random
22,0.7654256767,0.7772772622,0.969697514,0.7541658662,0.7676465908,0.9847550567,random
22,0.7659592812,0.779670605,0.9760509931,0.7408702903,0.7559374438,0.9792901247,random
22,0.8001561371,0.8127684609,0.9805347263,0.7808136675,0.7945993211,0.9814813241,random
22,0.7205498176,0.7357100126,0.9790113898,0.7120751132,0.729620579,0.9836930461,random
22,0.7877088697,0.7994794133,0.9803282217,0.7685223445,0.7843242103,0.9821719413,random
22,0.7386235463,0.7541894764,0.976467658,0.7138697717,0.7319542255,0.980404247,random
22,0.7890987833,0.8001951688,0.979551378,0.7700211733,0.7791269472,0.9818927389,random
22,0.7728425612,0.7868329275,0.9786103556,0.7446352115,0.7624429268,0.9790884024,random
22,0.7426108114,0.7578284094,0.9758466481,0.7225283494,0.7376743952,0.9818046178,random
22,0.7107103137,0.7281353069,0.9777507336,0.7012750009,0.7183446386,0.9786990744,random
22,0.7918250043,0.8072314004,0.9796372528,0.7769272479,0.7916955792,0.9847367744,random
22,0.7738703808,0.7840986531,0.9800093667,0.757684647,0.7676543648,0.987274332,random
22,0.7850592473,0.7991594115,0.9765199607,0.7604223748,0.7726718923,0.9816216891,random
22,0.7143636385,0.72949861,0.9778370393,0.7018760112,0.7217833868,0.9789816438,random
24,0.6814104891,0.698913141,0.9778127334,0.6803314216,0.6989964778,0.9830081505,random
24,0.7330144807,0.7427051601,0.9747067472,0.7137083692,0.7289892467,0.9816346074,random
24,0.8094348052,0.8216182551,0.9833257353,0.7983155077,0.8112919253,0.9890423376,random
24,0.7474979038,0.7610052031,0.9810753539,0.7348332023,0.7483793638,0.9825762228,random
24,0.7579052496,0.779551943,0.975151647,0.7416970773,0.7643422679,0.9805338605,random
24,0.7818927539,0.7962823535,0.9772503404,0.754390903,0.7688482403,0.9824569268,random
24,0.7797051412,0.7904541514,0.9787164784,0.7655912363,0.7799727974,0.9803112387,random
24,0.7731406212,0.7846128366,0.9801690443,0.7494586313,0.7640868801,0.9844358725,random
24,0.7844670643,0.7970678341,0.9778225377,0.7646533499,0.777002399,0.9844068403,random
24,0.7849193375,0.8003202158,0.9796753697,0.7645455553,0.7786397767,0.9861326061,random
24,0.7613651269,0.7745078517,0.9781389034,0.7389010312,0.7496671272,0.9849890558,random
24,0.8122225795,0.8227708607,0.9812716593,0.7988162605,0.8084969003,0.9892827175,random
24,0.7431235653,0.7547398862,0.9820129646,0.7276798284,0.7448908775,0.9862673944,random
24,0.788844269,0.8015375554,0.9769186921,0.7634111026,0.7791006533,0.9795088963,random
24,0.7514934565,0.7663671953,0.9774114224,0.7293690288,0.7438951681,0.983427955,random
26,0.8322754642,0.8457662579,0.9839607249,0.8128527715,0.8247535126,0.9897633216,random
26,0.7506804464,0.7687302414,0.9800927739,0.7412285777,0.7552602368,0.9848145122,random
26,0.774533857,0.7877470653,0.9772497166,0.757724475,0.7674638808,0.980873658,random
26,0.810605232,0.8211472316,0.9848188855,0.7823444011,0.7981717443,0.9872137664,random
26,0.7953147666,0.8071778531,0.9768939406,0.769813548,0.780580262,0.9822290782,random
26,0.7522276052,0.7630217574,0.9769673592,0.7288145882,0.7441426938,0.9832097477,random
26,0.7663269105,0.7771781471,0.980178655,0.7468776548,0.7570852868,0.9849758322,random
26,0.7869454357,0.8001149991,0.9818308853,0.7560605145,0.7728268153,0.9864360698,random
26,0.7470385814,0.7607065703,0.9770878172,0.7214126717,0.7379353208,0.9786950209,random
26,0.7535115986,0.7675557085,0.9792880993,0.7397400794,0.7554059716,0.9843771785,random
26,0.7747827868,0.7874468623,0.9772287665,0.7688095995,0.7846114908,0.9848206234,random
26,0.777858611,0.7956309871,0.9778998969,0.7420337489,0.7637566925,0.9827000126,random
26,0.746932161,0.7644494238,0.9827027703,0.7395310397,0.7548574725,0.9859551369,random
26,0.782242407,0.7954372914,0.9750228939,0.7519483728,0.7713179814,0.9802691369,random
26,0.7524359024,0.7656254422,0.9800274533,0.7292214208,0.7493200168,0.9795817004,random
28,0.7652599247,0.7798459824,0.9797718037,0.7422258325,0.7559078542,0.9861066352,random
28,0.7307208328,0.7461985724,0.9767700794,0.7194112698,0.7372327614,0.9819727961,random
28,0.735247108,0.7495844875,0.9736469073,0.7121430897,0.7292123118,0.973292176,random
28,0.7751310571,0.7836193652,0.9795097897,0.7467538856,0.7603635727,0.9872052257,random
28,0.813027423,0.8250140405,0.9803618497,0.7882669628,0.8015693243,0.9854898538,random
28,0.7556198465,0.7754179146,0.9781214418,0.7316894166,0.750774035,0.9846820484,random
28,0.786818096,0.7983199896,0.981080878,0.7643876082,0.7790442288,0.989051143,random
28,0.7675722625,0.7795307218,0.9806614172,0.7473967647,0.760081009,0.9860180341,random
28,0.7926308015,0.8044191625,0.9833377801,0.7780791399,0.791763797,0.9878805374,random
28,0.7503250764,0.7632026954,0.9782519975,0.737307695,0.7520711359,0.9848591054,random
28,0.7538521195,0.7719713719,0.9773920459,0.7319863868,0.7480894229,0.9836079348,random
28,0.807308137,0.8217173949,0.9785678828,0.7894349838,0.8027765481,0.9876645448,random
28,0.8019701494,0.8129578217,0.9796025512,0.7721360688,0.7869428136,0.9865604081,random
28,0.7307438889,0.745930927,0.9757701681,0.7295186088,0.7417741025,0.9822684268,random
28,0.765357625,0.7803614628,0.9801005527,0.7584634487,0.7713436346,0.9874283472,random
30,0.7438759496,0.7628097944,0.9793387105,0.7210281892,0.7400604478,0.983035736,random
30,0.7878256153,0.7998533605,0.9800707832,0.7687260423,0.7808712941,0.9865564974,random
30,0.7251950821,0.7426202407,0.9775466221,0.7139168842,0.7276697141,0.9835925629,random
30,0.7958891544,0.8109687959,0.9753724013,0.782590212,0.7956680385,0.9855789069,random
30,0.771419723,0.7842963713,0.9799371826,0.7509606445,0.7675009246,0.9832738523,random
30,0.7671076216,0.7798528129,0.9777146859,0.7422475097,0.7591772826,0.980607929,random
30,0.8036609872,0.8170736766,0.9800988767,0.7776535028,0.794473229,0.9819583533,random
30,0.7743195684,0.7886338481,0.9811910988,0.7666009629,0.7789311455,0.9861355653,random
30,0.7837517807,0.796715486,0.9783219363,0.7646636392,0.7799152419,0.9823266975,random
30,0.7495470384,0.7603619159,0.9786929192,0.732686097,0.7471496315,0.9822654523,random
30,0.8015133629,0.8158394905,0.9807408419,0.7836289329,0.7964710943,0.990210063,random
30,0.7902945672,0.8011643031,0.9829837205,0.765110982,0.7783642364,0.9871002569,random
30,0.8039836394,0.8171739125,0.9803539479,0.7706970887,0.7914935279,0.9807780317,random
30,0.8088052719,0.8196124619,0.9817124186,0.778780115,0.7934319095,0.9852373571,random
30,0.8003147079,0.8120619475,0.978919313,0.7788868566,0.7929536662,0.9825179078,random
32,0.8053402944,0.8168548571,0.9811851689,0.7850521548,0.7943713665,0.9846359142,random
32,0.7939473364,0.806591324,0.9835816853,0.7714719099,0.7876935258,0.9849780058,random
32,0.7435742725,0.7523664979,0.9756670594,0.7189169448,0.7339017994,0.982207722,random
32,0.7807411746,0.7900753103,0.9822903517,0.7556073879,0.7685043621,0.9862412661,random
32,0.8177338457,0.8309575526,0.9798849862,0.7997237417,0.8160306612,0.9820480042,random
32,0.6713702605,0.6827109398,0.9723394973,0.6790127234,0.6941852738,0.9802813815,random
32,0.7872787235,0.8006091617,0.9821829457,0.7731280463,0.7861804981,0.9897046603,random
32,0.7208584014,0.7366056763,0.9747256796,0.7012987468,0.7260030045,0.9790561097,random
32,0.8151085443,0.8287448643,0.979054582,0.7926840341,0.8081672902,0.9862377795,random
32,0.805180244,0.8196387215,0.9783187088,0.7841396996,0.7968923194,0.9815377233,random
32,0.7971679283,0.8106101206,0.9809475606,0.7829773624,0.7923094098,0.9879813154,random
32,0.8100586537,0.8193310189,0.9793233493,0.7770030501,0.7899618074,0.9870214169,random
32,0.8020251553,0.8166470796,0.9782692715,0.7807940917,0.7941861775,0.9884272839,random
