FileName,Content 
FEDM_PEDM_using_N_centroids_17points_iter1.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.7508356716696667
Pearson correlation between true and federated global matrices: 0.7679986063209048
Pearson correlation between federated and predicted global matrices: 0.9670270543361448
Spearman correlation between true and predicted global matrices: 0.7206010906731394
Spearman correlation between true and federated global matrices: 0.7411226761552716
Spearman correlation between federated and predicted global matrices: 0.9737868577968091"
FEDM_PEDM_using_N_centroids_17points_iter10.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.7278137042982386
Pearson correlation between true and federated global matrices: 0.7465829386721818
Pearson correlation between federated and predicted global matrices: 0.9639278969908692
Spearman correlation between true and predicted global matrices: 0.709611456442618
Spearman correlation between true and federated global matrices: 0.7279461567426494
Spearman correlation between federated and predicted global matrices: 0.9773766871035108"
FEDM_PEDM_using_N_centroids_17points_iter11.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.7298607248673904
Pearson correlation between true and federated global matrices: 0.747529813162515
Pearson correlation between federated and predicted global matrices: 0.96891720446305
Spearman correlation between true and predicted global matrices: 0.7041434220728856
Spearman correlation between true and federated global matrices: 0.7272070069360126
Spearman correlation between federated and predicted global matrices: 0.9774821849184054"
FEDM_PEDM_using_N_centroids_17points_iter12.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.7386934447759883
Pearson correlation between true and federated global matrices: 0.7577510709593329
Pearson correlation between federated and predicted global matrices: 0.9675745407460755
Spearman correlation between true and predicted global matrices: 0.7181433454929016
Spearman correlation between true and federated global matrices: 0.7338140445816986
Spearman correlation between federated and predicted global matrices: 0.974202415212576"
FEDM_PEDM_using_N_centroids_17points_iter13.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.732101092891864
Pearson correlation between true and federated global matrices: 0.7505256247680441
Pearson correlation between federated and predicted global matrices: 0.9679529143761202
Spearman correlation between true and predicted global matrices: 0.7061987694249307
Spearman correlation between true and federated global matrices: 0.7271212159217335
Spearman correlation between federated and predicted global matrices: 0.9700635517640779"
FEDM_PEDM_using_N_centroids_17points_iter14.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.7352443773888299
Pearson correlation between true and federated global matrices: 0.751459535656594
Pearson correlation between federated and predicted global matrices: 0.9756807224253212
Spearman correlation between true and predicted global matrices: 0.7092599279272791
Spearman correlation between true and federated global matrices: 0.7324283953354758
Spearman correlation between federated and predicted global matrices: 0.9645996150381102"
FEDM_PEDM_using_N_centroids_17points_iter15.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.741479771350425
Pearson correlation between true and federated global matrices: 0.7599104260496685
Pearson correlation between federated and predicted global matrices: 0.9640528120516393
Spearman correlation between true and predicted global matrices: 0.7193502978332512
Spearman correlation between true and federated global matrices: 0.7363546972815063
Spearman correlation between federated and predicted global matrices: 0.9757858538634362"
FEDM_PEDM_using_N_centroids_17points_iter2.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.7450287538025452
Pearson correlation between true and federated global matrices: 0.7641347711022574
Pearson correlation between federated and predicted global matrices: 0.9634009331779751
Spearman correlation between true and predicted global matrices: 0.7252451970460617
Spearman correlation between true and federated global matrices: 0.7424463246337532
Spearman correlation between federated and predicted global matrices: 0.9758991349047451"
FEDM_PEDM_using_N_centroids_17points_iter3.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.733879938182906
Pearson correlation between true and federated global matrices: 0.7534639720890005
Pearson correlation between federated and predicted global matrices: 0.9651371510960244
Spearman correlation between true and predicted global matrices: 0.703829332487861
Spearman correlation between true and federated global matrices: 0.7272643202037832
Spearman correlation between federated and predicted global matrices: 0.9749571112401515"
FEDM_PEDM_using_N_centroids_17points_iter4.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.7380486995970035
Pearson correlation between true and federated global matrices: 0.7532023093029092
Pearson correlation between federated and predicted global matrices: 0.9713055304399351
Spearman correlation between true and predicted global matrices: 0.7115508772615364
Spearman correlation between true and federated global matrices: 0.7294781790803021
Spearman correlation between federated and predicted global matrices: 0.9693949550175173"
FEDM_PEDM_using_N_centroids_17points_iter5.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.7397970730050902
Pearson correlation between true and federated global matrices: 0.7593601556823185
Pearson correlation between federated and predicted global matrices: 0.9687609552102524
Spearman correlation between true and predicted global matrices: 0.717144762815482
Spearman correlation between true and federated global matrices: 0.7404953353919476
Spearman correlation between federated and predicted global matrices: 0.9740769788046977"
FEDM_PEDM_using_N_centroids_17points_iter6.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.7282714010408865
Pearson correlation between true and federated global matrices: 0.7463139338998486
Pearson correlation between federated and predicted global matrices: 0.964344561401224
Spearman correlation between true and predicted global matrices: 0.7202611585634289
Spearman correlation between true and federated global matrices: 0.7326948410250974
Spearman correlation between federated and predicted global matrices: 0.9694004052671885"
FEDM_PEDM_using_N_centroids_17points_iter7.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.7448167417368917
Pearson correlation between true and federated global matrices: 0.758672538207973
Pearson correlation between federated and predicted global matrices: 0.9730894053360273
Spearman correlation between true and predicted global matrices: 0.717661896446783
Spearman correlation between true and federated global matrices: 0.7314289852645907
Spearman correlation between federated and predicted global matrices: 0.9782334401474737"
FEDM_PEDM_using_N_centroids_17points_iter8.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.736860166759405
Pearson correlation between true and federated global matrices: 0.7564423624761478
Pearson correlation between federated and predicted global matrices: 0.9648828871960149
Spearman correlation between true and predicted global matrices: 0.7197661182226209
Spearman correlation between true and federated global matrices: 0.736565806752249
Spearman correlation between federated and predicted global matrices: 0.9798863503669121"
FEDM_PEDM_using_N_centroids_17points_iter9.txt,"Shape of Generated Spikes (34, 48708)
Pearson correlation between true and predicted global matrices: 0.7367010115117897
Pearson correlation between true and federated global matrices: 0.7582524937467303
Pearson correlation between federated and predicted global matrices: 0.9711952053113694
Spearman correlation between true and predicted global matrices: 0.7088741297296143
Spearman correlation between true and federated global matrices: 0.7368868448872681
Spearman correlation between federated and predicted global matrices: 0.9740668842085519"
FEDM_PEDM_using_N_centroids_18points_iter1.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.7473842188121356
Pearson correlation between true and federated global matrices: 0.7636717622719482
Pearson correlation between federated and predicted global matrices: 0.9735287784475761
Spearman correlation between true and predicted global matrices: 0.7215792267250057
Spearman correlation between true and federated global matrices: 0.7405512992681238
Spearman correlation between federated and predicted global matrices: 0.9657240034642084"
FEDM_PEDM_using_N_centroids_18points_iter10.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.7273428111682507
Pearson correlation between true and federated global matrices: 0.746516065093317
Pearson correlation between federated and predicted global matrices: 0.9686041190176365
Spearman correlation between true and predicted global matrices: 0.7132808868086773
Spearman correlation between true and federated global matrices: 0.7326647107955191
Spearman correlation between federated and predicted global matrices: 0.9737439338177675"
FEDM_PEDM_using_N_centroids_18points_iter11.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.7548548271919687
Pearson correlation between true and federated global matrices: 0.7739289899718321
Pearson correlation between federated and predicted global matrices: 0.972746228881939
Spearman correlation between true and predicted global matrices: 0.7310095354995026
Spearman correlation between true and federated global matrices: 0.7460274992595001
Spearman correlation between federated and predicted global matrices: 0.9794035646983019"
FEDM_PEDM_using_N_centroids_18points_iter12.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.7407063039095523
Pearson correlation between true and federated global matrices: 0.762396013859561
Pearson correlation between federated and predicted global matrices: 0.9683559679355621
Spearman correlation between true and predicted global matrices: 0.7168961044453384
Spearman correlation between true and federated global matrices: 0.7384240226365907
Spearman correlation between federated and predicted global matrices: 0.9777899609364716"
FEDM_PEDM_using_N_centroids_18points_iter13.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.7456365706687754
Pearson correlation between true and federated global matrices: 0.7649207057102542
Pearson correlation between federated and predicted global matrices: 0.9700534383508468
Spearman correlation between true and predicted global matrices: 0.73131820867091
Spearman correlation between true and federated global matrices: 0.7480023420029083
Spearman correlation between federated and predicted global matrices: 0.9763415612078452"
FEDM_PEDM_using_N_centroids_18points_iter14.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.7438053288578473
Pearson correlation between true and federated global matrices: 0.7610680770472631
Pearson correlation between federated and predicted global matrices: 0.9716547590201766
Spearman correlation between true and predicted global matrices: 0.7207002361498629
Spearman correlation between true and federated global matrices: 0.7376202716533811
Spearman correlation between federated and predicted global matrices: 0.9795090623846633"
FEDM_PEDM_using_N_centroids_18points_iter15.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.7412129580320088
Pearson correlation between true and federated global matrices: 0.7598681708161392
Pearson correlation between federated and predicted global matrices: 0.9688942815024112
Spearman correlation between true and predicted global matrices: 0.7167581760563849
Spearman correlation between true and federated global matrices: 0.7363544779024919
Spearman correlation between federated and predicted global matrices: 0.9753846714858087"
FEDM_PEDM_using_N_centroids_18points_iter2.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.7395506263964386
Pearson correlation between true and federated global matrices: 0.7593738593854938
Pearson correlation between federated and predicted global matrices: 0.9649704749125152
Spearman correlation between true and predicted global matrices: 0.713189335187497
Spearman correlation between true and federated global matrices: 0.7327484941455452
Spearman correlation between federated and predicted global matrices: 0.975756379624535"
FEDM_PEDM_using_N_centroids_18points_iter3.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.7431451544654483
Pearson correlation between true and federated global matrices: 0.7617847288274563
Pearson correlation between federated and predicted global matrices: 0.9675167174392258
Spearman correlation between true and predicted global matrices: 0.7128074793184882
Spearman correlation between true and federated global matrices: 0.7375171280451023
Spearman correlation between federated and predicted global matrices: 0.969451965230166"
FEDM_PEDM_using_N_centroids_18points_iter4.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.7573077224647621
Pearson correlation between true and federated global matrices: 0.7740440424422457
Pearson correlation between federated and predicted global matrices: 0.9664769598501198
Spearman correlation between true and predicted global matrices: 0.7342157300082277
Spearman correlation between true and federated global matrices: 0.751548730731475
Spearman correlation between federated and predicted global matrices: 0.9748485108819824"
FEDM_PEDM_using_N_centroids_18points_iter5.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.745286007100031
Pearson correlation between true and federated global matrices: 0.7667244918332947
Pearson correlation between federated and predicted global matrices: 0.9686586696000692
Spearman correlation between true and predicted global matrices: 0.7247366219404837
Spearman correlation between true and federated global matrices: 0.7474947088531134
Spearman correlation between federated and predicted global matrices: 0.9775035860771885"
FEDM_PEDM_using_N_centroids_18points_iter6.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.7403369046150913
Pearson correlation between true and federated global matrices: 0.7566070981905042
Pearson correlation between federated and predicted global matrices: 0.9712609545168833
Spearman correlation between true and predicted global matrices: 0.7238760037952613
Spearman correlation between true and federated global matrices: 0.7398188277365129
Spearman correlation between federated and predicted global matrices: 0.9755098255460933"
FEDM_PEDM_using_N_centroids_18points_iter7.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.7521970916534508
Pearson correlation between true and federated global matrices: 0.7745254111840278
Pearson correlation between federated and predicted global matrices: 0.9692994812125264
Spearman correlation between true and predicted global matrices: 0.7257969417223006
Spearman correlation between true and federated global matrices: 0.7469778751355272
Spearman correlation between federated and predicted global matrices: 0.9756450764535552"
FEDM_PEDM_using_N_centroids_18points_iter8.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.738376367839782
Pearson correlation between true and federated global matrices: 0.7536220301584597
Pearson correlation between federated and predicted global matrices: 0.9695734662594023
Spearman correlation between true and predicted global matrices: 0.7173570506684112
Spearman correlation between true and federated global matrices: 0.7334957622021481
Spearman correlation between federated and predicted global matrices: 0.9724274640167355"
FEDM_PEDM_using_N_centroids_18points_iter9.txt,"Shape of Generated Spikes (36, 48708)
Pearson correlation between true and predicted global matrices: 0.7524869205090237
Pearson correlation between true and federated global matrices: 0.7677019270032951
Pearson correlation between federated and predicted global matrices: 0.9662777649929671
Spearman correlation between true and predicted global matrices: 0.728568206682652
Spearman correlation between true and federated global matrices: 0.740862983447812
Spearman correlation between federated and predicted global matrices: 0.9724025562084828"
FEDM_PEDM_using_N_centroids_19points_iter1.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.741961065396303
Pearson correlation between true and federated global matrices: 0.7614321147724692
Pearson correlation between federated and predicted global matrices: 0.9742445689286033
Spearman correlation between true and predicted global matrices: 0.7198149767113545
Spearman correlation between true and federated global matrices: 0.7416482339546585
Spearman correlation between federated and predicted global matrices: 0.9741038957645167"
FEDM_PEDM_using_N_centroids_19points_iter10.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.7491364488477625
Pearson correlation between true and federated global matrices: 0.7672200540631587
Pearson correlation between federated and predicted global matrices: 0.9772762889627833
Spearman correlation between true and predicted global matrices: 0.7240448779080219
Spearman correlation between true and federated global matrices: 0.7473306873844806
Spearman correlation between federated and predicted global matrices: 0.9822062955965895"
FEDM_PEDM_using_N_centroids_19points_iter11.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.7424956220263852
Pearson correlation between true and federated global matrices: 0.7582352311873468
Pearson correlation between federated and predicted global matrices: 0.9718883259014179
Spearman correlation between true and predicted global matrices: 0.7208599588123225
Spearman correlation between true and federated global matrices: 0.738659186005389
Spearman correlation between federated and predicted global matrices: 0.9772530452898708"
FEDM_PEDM_using_N_centroids_19points_iter12.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.740459456361687
Pearson correlation between true and federated global matrices: 0.7582331631325712
Pearson correlation between federated and predicted global matrices: 0.9698088129139069
Spearman correlation between true and predicted global matrices: 0.7211089458136519
Spearman correlation between true and federated global matrices: 0.7386275369825535
Spearman correlation between federated and predicted global matrices: 0.9702076283907008"
FEDM_PEDM_using_N_centroids_19points_iter13.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.735210630093552
Pearson correlation between true and federated global matrices: 0.7564358848595562
Pearson correlation between federated and predicted global matrices: 0.9659977707441176
Spearman correlation between true and predicted global matrices: 0.71437505219648
Spearman correlation between true and federated global matrices: 0.7380364266791016
Spearman correlation between federated and predicted global matrices: 0.9742611646895609"
FEDM_PEDM_using_N_centroids_19points_iter14.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.7416541532662054
Pearson correlation between true and federated global matrices: 0.7611074344639578
Pearson correlation between federated and predicted global matrices: 0.9724585624254776
Spearman correlation between true and predicted global matrices: 0.7217682966475006
Spearman correlation between true and federated global matrices: 0.7417151660618589
Spearman correlation between federated and predicted global matrices: 0.9756440247376569"
FEDM_PEDM_using_N_centroids_19points_iter15.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.7484971494686539
Pearson correlation between true and federated global matrices: 0.7672919004445334
Pearson correlation between federated and predicted global matrices: 0.9742147434202452
Spearman correlation between true and predicted global matrices: 0.7188267313286338
Spearman correlation between true and federated global matrices: 0.7402938197733285
Spearman correlation between federated and predicted global matrices: 0.9802507942951307"
FEDM_PEDM_using_N_centroids_19points_iter2.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.7358860767739402
Pearson correlation between true and federated global matrices: 0.7561208999109805
Pearson correlation between federated and predicted global matrices: 0.9660083043462315
Spearman correlation between true and predicted global matrices: 0.71742320535452
Spearman correlation between true and federated global matrices: 0.7371795248378885
Spearman correlation between federated and predicted global matrices: 0.9769218758730404"
FEDM_PEDM_using_N_centroids_19points_iter3.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.7489153626306916
Pearson correlation between true and federated global matrices: 0.768800436450507
Pearson correlation between federated and predicted global matrices: 0.9661021110270995
Spearman correlation between true and predicted global matrices: 0.7269912486630193
Spearman correlation between true and federated global matrices: 0.7479589782932319
Spearman correlation between federated and predicted global matrices: 0.9724184239994508"
FEDM_PEDM_using_N_centroids_19points_iter4.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.7339387242088844
Pearson correlation between true and federated global matrices: 0.756154227484582
Pearson correlation between federated and predicted global matrices: 0.9695387252240752
Spearman correlation between true and predicted global matrices: 0.7071900359112291
Spearman correlation between true and federated global matrices: 0.7353003349473933
Spearman correlation between federated and predicted global matrices: 0.9694594966023021"
FEDM_PEDM_using_N_centroids_19points_iter5.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.7488266018770273
Pearson correlation between true and federated global matrices: 0.7682450052600186
Pearson correlation between federated and predicted global matrices: 0.9707891907353132
Spearman correlation between true and predicted global matrices: 0.717512949802521
Spearman correlation between true and federated global matrices: 0.7412108240875178
Spearman correlation between federated and predicted global matrices: 0.978042851278395"
FEDM_PEDM_using_N_centroids_19points_iter6.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.7458105455985187
Pearson correlation between true and federated global matrices: 0.7630283541687772
Pearson correlation between federated and predicted global matrices: 0.9669844441786853
Spearman correlation between true and predicted global matrices: 0.7130879686022381
Spearman correlation between true and federated global matrices: 0.7347479481458903
Spearman correlation between federated and predicted global matrices: 0.9691669153172618"
FEDM_PEDM_using_N_centroids_19points_iter7.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.7400055548012613
Pearson correlation between true and federated global matrices: 0.7545025828375946
Pearson correlation between federated and predicted global matrices: 0.9742676176840908
Spearman correlation between true and predicted global matrices: 0.7207182212432078
Spearman correlation between true and federated global matrices: 0.7380629680731325
Spearman correlation between federated and predicted global matrices: 0.9688393578858319"
FEDM_PEDM_using_N_centroids_19points_iter8.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.7472824679321648
Pearson correlation between true and federated global matrices: 0.7648942401826263
Pearson correlation between federated and predicted global matrices: 0.9658874114930973
Spearman correlation between true and predicted global matrices: 0.7289543479775324
Spearman correlation between true and federated global matrices: 0.7439255878636206
Spearman correlation between federated and predicted global matrices: 0.9705196022829258"
FEDM_PEDM_using_N_centroids_19points_iter9.txt,"Shape of Generated Spikes (38, 48708)
Pearson correlation between true and predicted global matrices: 0.740845539290208
Pearson correlation between true and federated global matrices: 0.7589211707288355
Pearson correlation between federated and predicted global matrices: 0.9671733668507684
Spearman correlation between true and predicted global matrices: 0.7170953389561132
Spearman correlation between true and federated global matrices: 0.7356388318011587
Spearman correlation between federated and predicted global matrices: 0.9684186023412262"
FEDM_PEDM_using_N_centroids_20points_iter1.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.7493158347938241
Pearson correlation between true and federated global matrices: 0.7693578841148376
Pearson correlation between federated and predicted global matrices: 0.9702419318787018
Spearman correlation between true and predicted global matrices: 0.719825356840601
Spearman correlation between true and federated global matrices: 0.7400295610121974
Spearman correlation between federated and predicted global matrices: 0.9766136131320845"
FEDM_PEDM_using_N_centroids_20points_iter10.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.7534229133772671
Pearson correlation between true and federated global matrices: 0.7715332542167805
Pearson correlation between federated and predicted global matrices: 0.9773050373542149
Spearman correlation between true and predicted global matrices: 0.7352369564871076
Spearman correlation between true and federated global matrices: 0.7523680680060906
Spearman correlation between federated and predicted global matrices: 0.9811370492830952"
FEDM_PEDM_using_N_centroids_20points_iter11.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.7402507311985047
Pearson correlation between true and federated global matrices: 0.760017628046662
Pearson correlation between federated and predicted global matrices: 0.9723063846611076
Spearman correlation between true and predicted global matrices: 0.7231305417178407
Spearman correlation between true and federated global matrices: 0.7425527321161167
Spearman correlation between federated and predicted global matrices: 0.9797476189707657"
FEDM_PEDM_using_N_centroids_20points_iter12.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.7461540664783705
Pearson correlation between true and federated global matrices: 0.7684608261929253
Pearson correlation between federated and predicted global matrices: 0.9660810874136271
Spearman correlation between true and predicted global matrices: 0.7245175034892465
Spearman correlation between true and federated global matrices: 0.7491296691264937
Spearman correlation between federated and predicted global matrices: 0.9785808632284423"
FEDM_PEDM_using_N_centroids_20points_iter13.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.7468774566470331
Pearson correlation between true and federated global matrices: 0.7658830309803638
Pearson correlation between federated and predicted global matrices: 0.9805091211876392
Spearman correlation between true and predicted global matrices: 0.7202792463533686
Spearman correlation between true and federated global matrices: 0.7457267227760285
Spearman correlation between federated and predicted global matrices: 0.9814284822785129"
FEDM_PEDM_using_N_centroids_20points_iter14.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.7380003102614839
Pearson correlation between true and federated global matrices: 0.7566117227302872
Pearson correlation between federated and predicted global matrices: 0.9673202663371524
Spearman correlation between true and predicted global matrices: 0.7074259343048571
Spearman correlation between true and federated global matrices: 0.7292381857054017
Spearman correlation between federated and predicted global matrices: 0.9758699126411815"
FEDM_PEDM_using_N_centroids_20points_iter15.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.7460664542342671
Pearson correlation between true and federated global matrices: 0.7640206462253165
Pearson correlation between federated and predicted global matrices: 0.9676299725569454
Spearman correlation between true and predicted global matrices: 0.7214256044889312
Spearman correlation between true and federated global matrices: 0.7444523883569546
Spearman correlation between federated and predicted global matrices: 0.9770481364672956"
FEDM_PEDM_using_N_centroids_20points_iter2.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.7480618640014919
Pearson correlation between true and federated global matrices: 0.7631766238933724
Pearson correlation between federated and predicted global matrices: 0.9734665414705617
Spearman correlation between true and predicted global matrices: 0.7256107451428231
Spearman correlation between true and federated global matrices: 0.7394944708136464
Spearman correlation between federated and predicted global matrices: 0.9714853865775639"
FEDM_PEDM_using_N_centroids_20points_iter3.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.740034005463927
Pearson correlation between true and federated global matrices: 0.7573308194864771
Pearson correlation between federated and predicted global matrices: 0.9665481486109663
Spearman correlation between true and predicted global matrices: 0.7139269863305048
Spearman correlation between true and federated global matrices: 0.7346536467917419
Spearman correlation between federated and predicted global matrices: 0.9711309531914977"
FEDM_PEDM_using_N_centroids_20points_iter4.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.7362106056614699
Pearson correlation between true and federated global matrices: 0.755919261648645
Pearson correlation between federated and predicted global matrices: 0.9642442989509817
Spearman correlation between true and predicted global matrices: 0.7064911839372311
Spearman correlation between true and federated global matrices: 0.7341913421435735
Spearman correlation between federated and predicted global matrices: 0.9778025582290059"
FEDM_PEDM_using_N_centroids_20points_iter5.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.7411564724744905
Pearson correlation between true and federated global matrices: 0.7630800400695678
Pearson correlation between federated and predicted global matrices: 0.9693489349605952
Spearman correlation between true and predicted global matrices: 0.7169839757581767
Spearman correlation between true and federated global matrices: 0.7394487538682377
Spearman correlation between federated and predicted global matrices: 0.975459040243201"
FEDM_PEDM_using_N_centroids_20points_iter6.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.7388552587927306
Pearson correlation between true and federated global matrices: 0.7571724785694341
Pearson correlation between federated and predicted global matrices: 0.9706727340693857
Spearman correlation between true and predicted global matrices: 0.7097392787095448
Spearman correlation between true and federated global matrices: 0.7314788892472054
Spearman correlation between federated and predicted global matrices: 0.96599395403273"
FEDM_PEDM_using_N_centroids_20points_iter7.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.7432042112413935
Pearson correlation between true and federated global matrices: 0.7581002619128911
Pearson correlation between federated and predicted global matrices: 0.9761222727716139
Spearman correlation between true and predicted global matrices: 0.7259045922199434
Spearman correlation between true and federated global matrices: 0.7417196423745913
Spearman correlation between federated and predicted global matrices: 0.9788400714279376"
FEDM_PEDM_using_N_centroids_20points_iter8.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.7429502965983248
Pearson correlation between true and federated global matrices: 0.7624858978270227
Pearson correlation between federated and predicted global matrices: 0.9682221975529448
Spearman correlation between true and predicted global matrices: 0.7240569852111847
Spearman correlation between true and federated global matrices: 0.743853769830306
Spearman correlation between federated and predicted global matrices: 0.9769596643480866"
FEDM_PEDM_using_N_centroids_20points_iter9.txt,"Shape of Generated Spikes (40, 48708)
Pearson correlation between true and predicted global matrices: 0.7499785461113746
Pearson correlation between true and federated global matrices: 0.7679058798112566
Pearson correlation between federated and predicted global matrices: 0.9687758937442977
Spearman correlation between true and predicted global matrices: 0.7320237232107973
Spearman correlation between true and federated global matrices: 0.7481167036133382
Spearman correlation between federated and predicted global matrices: 0.9729780918018014"
FEDM_PEDM_using_N_centroids_21points_iter1.txt,"Shape of Generated Spikes (42, 48708)
Pearson correlation between true and predicted global matrices: 0.7495931242575053
Pearson correlation between true and federated global matrices: 0.7654504933784274
Pearson correlation between federated and predicted global matrices: 0.9681997405923501
Spearman correlation between true and predicted global matrices: 0.7234275945257279
Spearman correlation between true and federated global matrices: 0.7405463798099924
Spearman correlation between federated and predicted global matrices: 0.9750082777177863"
FEDM_PEDM_using_N_centroids_21points_iter10.txt,"Shape of Generated Spikes (42, 48708)
Pearson correlation between true and predicted global matrices: 0.740967462426131
Pearson correlation between true and federated global matrices: 0.7636993068312531
Pearson correlation between federated and predicted global matrices: 0.9692984288506638
Spearman correlation between true and predicted global matrices: 0.7080831613640806
Spearman correlation between true and federated global matrices: 0.7371036646686584
Spearman correlation between federated and predicted global matrices: 0.9768826109009678"
FEDM_PEDM_using_N_centroids_21points_iter11.txt,"Shape of Generated Spikes (42, 48708)
Pearson correlation between true and predicted global matrices: 0.7274115206095098
Pearson correlation between true and federated global matrices: 0.7466024267366396
Pearson correlation between federated and predicted global matrices: 0.9645604458953628
Spearman correlation between true and predicted global matrices: 0.703194172996502
Spearman correlation between true and federated global matrices: 0.72599529544873
Spearman correlation between federated and predicted global matrices: 0.9769718977532065"
FEDM_PEDM_using_N_centroids_21points_iter12.txt,"Shape of Generated Spikes (42, 48708)
Pearson correlation between true and predicted global matrices: 0.7374529537810683
Pearson correlation between true and federated global matrices: 0.7562568810912277
Pearson correlation between federated and predicted global matrices: 0.9792594117481273
Spearman correlation between true and predicted global matrices: 0.7143422915758844
Spearman correlation between true and federated global matrices: 0.7394419521129477
Spearman correlation between federated and predicted global matrices: 0.9756025271221185"
